[2020-07-08 18:56:06.541819] Generating Gabor Filters...
[2020-07-08 18:56:06.551142] Generating Gabor Filters Done!
[2020-07-08 18:56:06.551171] Loading MNIST Data...
[2020-07-08 18:56:07.803702] Loading MNIST Data Done!
[2020-07-08 18:56:08.019601] Convoluting Images...
[2020-07-08 18:56:34.211334] Convoluting Images Done!
[2020-07-08 18:56:34.211946] Image Blocks and Gabor Images Capturing...
[2020-07-08 20:01:49.558102] Epoch : 0144 Loss = 0.30554 Learning Rate = 0.09664 Final Accuracy = 0.992500007
[2020-07-08 20:01:59.153740] Epoch : 0145 Loss = 0.30559 Learning Rate = 0.09616 Final Accuracy = 0.992399991
[2020-07-08 20:02:08.734730] Epoch : 0146 Loss = 0.30528 Learning Rate = 0.09567 Final Accuracy = 0.992500007
[2020-07-08 20:02:18.113481] Epoch : 0147 Loss = 0.30574 Learning Rate = 0.09519 Final Accuracy = 0.992399991
[2020-07-08 20:02:27.508151] Epoch : 0148 Loss = 0.30518 Learning Rate = 0.09471 Final Accuracy = 0.992799997
[2020-07-08 20:02:36.882309] Epoch : 0149 Loss = 0.30506 Learning Rate = 0.09423 Final Accuracy = 0.992699981
[2020-07-08 20:02:46.275184] Epoch : 0150 Loss = 0.30495 Learning Rate = 0.09376 Final Accuracy = 0.992500007
[2020-07-08 20:02:55.649595] Epoch : 0151 Loss = 0.30517 Learning Rate = 0.09329 Final Accuracy = 0.992500007
[2020-07-08 20:03:05.023224] Epoch : 0152 Loss = 0.30467 Learning Rate = 0.09282 Final Accuracy = 0.992399991
[2020-07-08 20:03:14.405317] Epoch : 0153 Loss = 0.30477 Learning Rate = 0.09235 Final Accuracy = 0.992699981
[2020-07-08 20:03:23.781643] Epoch : 0154 Loss = 0.30445 Learning Rate = 0.09188 Final Accuracy = 0.992399991
[2020-07-08 20:03:33.167302] Epoch : 0155 Loss = 0.30438 Learning Rate = 0.09142 Final Accuracy = 0.992500007
[2020-07-08 20:03:42.672522] Epoch : 0156 Loss = 0.30441 Learning Rate = 0.09096 Final Accuracy = 0.992399991
[2020-07-08 20:03:52.213298] Epoch : 0157 Loss = 0.30417 Learning Rate = 0.09050 Final Accuracy = 0.992600024
[2020-07-08 20:04:01.756411] Epoch : 0158 Loss = 0.30404 Learning Rate = 0.09005 Final Accuracy = 0.992600024
[2020-07-08 20:04:11.298233] Epoch : 0159 Loss = 0.30384 Learning Rate = 0.08959 Final Accuracy = 0.992500007
[2020-07-08 20:04:20.854285] Epoch : 0160 Loss = 0.30380 Learning Rate = 0.08914 Final Accuracy = 0.992500007
[2020-07-08 20:04:30.395824] Epoch : 0161 Loss = 0.30403 Learning Rate = 0.08869 Final Accuracy = 0.992399991
[2020-07-08 20:04:39.947549] Epoch : 0162 Loss = 0.30366 Learning Rate = 0.08824 Final Accuracy = 0.992399991
[2020-07-08 20:04:49.485728] Epoch : 0163 Loss = 0.30365 Learning Rate = 0.08780 Final Accuracy = 0.992399991
[2020-07-08 20:04:59.027806] Epoch : 0164 Loss = 0.30357 Learning Rate = 0.08736 Final Accuracy = 0.992600024
[2020-07-08 20:05:08.574141] Epoch : 0165 Loss = 0.30328 Learning Rate = 0.08692 Final Accuracy = 0.992699981
[2020-07-08 20:05:18.122913] Epoch : 0166 Loss = 0.30319 Learning Rate = 0.08648 Final Accuracy = 0.992200017
[2020-07-08 20:05:27.689791] Epoch : 0167 Loss = 0.30312 Learning Rate = 0.08604 Final Accuracy = 0.992500007
[2020-07-08 20:05:37.238122] Epoch : 0168 Loss = 0.30300 Learning Rate = 0.08561 Final Accuracy = 0.992200017
[2020-07-08 20:05:46.766849] Epoch : 0169 Loss = 0.30310 Learning Rate = 0.08518 Final Accuracy = 0.992399991
[2020-07-08 20:05:56.316005] Epoch : 0170 Loss = 0.30296 Learning Rate = 0.08475 Final Accuracy = 0.992299974
[2020-07-08 20:06:05.851268] Epoch : 0171 Loss = 0.30271 Learning Rate = 0.08432 Final Accuracy = 0.992500007
[2020-07-08 20:06:15.380904] Epoch : 0172 Loss = 0.30249 Learning Rate = 0.08390 Final Accuracy = 0.992600024
[2020-07-08 20:06:24.921880] Epoch : 0173 Loss = 0.30260 Learning Rate = 0.08348 Final Accuracy = 0.992699981
[2020-07-08 20:06:34.464846] Epoch : 0174 Loss = 0.30255 Learning Rate = 0.08305 Final Accuracy = 0.992299974
[2020-07-08 20:06:44.002012] Epoch : 0175 Loss = 0.30237 Learning Rate = 0.08264 Final Accuracy = 0.992500007
[2020-07-08 20:06:53.560171] Epoch : 0176 Loss = 0.30253 Learning Rate = 0.08222 Final Accuracy = 0.992500007
[2020-07-08 20:07:03.115604] Epoch : 0177 Loss = 0.30222 Learning Rate = 0.08181 Final Accuracy = 0.992500007
[2020-07-08 20:07:12.655091] Epoch : 0178 Loss = 0.30203 Learning Rate = 0.08139 Final Accuracy = 0.992299974
[2020-07-08 20:07:22.198442] Epoch : 0179 Loss = 0.30185 Learning Rate = 0.08098 Final Accuracy = 0.992299974
[2020-07-08 20:07:31.703380] Epoch : 0180 Loss = 0.30201 Learning Rate = 0.08058 Final Accuracy = 0.992500007
[2020-07-08 20:07:41.116094] Epoch : 0181 Loss = 0.30179 Learning Rate = 0.08017 Final Accuracy = 0.992200017
[2020-07-08 20:07:50.470453] Epoch : 0182 Loss = 0.30181 Learning Rate = 0.07977 Final Accuracy = 0.992399991
[2020-07-08 20:07:59.833640] Epoch : 0183 Loss = 0.30167 Learning Rate = 0.07936 Final Accuracy = 0.992399991
[2020-07-08 20:08:09.196064] Epoch : 0184 Loss = 0.30158 Learning Rate = 0.07896 Final Accuracy = 0.992299974
[2020-07-08 20:08:18.545846] Epoch : 0185 Loss = 0.30163 Learning Rate = 0.07857 Final Accuracy = 0.992399991
[2020-07-08 20:08:27.893938] Epoch : 0186 Loss = 0.30142 Learning Rate = 0.07817 Final Accuracy = 0.992399991
[2020-07-08 20:08:37.240319] Epoch : 0187 Loss = 0.30113 Learning Rate = 0.07778 Final Accuracy = 0.992299974
[2020-07-08 20:08:46.596513] Epoch : 0188 Loss = 0.30133 Learning Rate = 0.07738 Final Accuracy = 0.992399991
[2020-07-08 20:08:55.951013] Epoch : 0189 Loss = 0.30116 Learning Rate = 0.07699 Final Accuracy = 0.992399991
[2020-07-08 20:09:05.308948] Epoch : 0190 Loss = 0.30082 Learning Rate = 0.07661 Final Accuracy = 0.992200017
[2020-07-08 20:09:14.680507] Epoch : 0191 Loss = 0.30097 Learning Rate = 0.07622 Final Accuracy = 0.992399991
[2020-07-08 20:09:24.052248] Epoch : 0192 Loss = 0.30088 Learning Rate = 0.07584 Final Accuracy = 0.992299974
[2020-07-08 20:09:33.394456] Epoch : 0193 Loss = 0.30100 Learning Rate = 0.07546 Final Accuracy = 0.992299974
[2020-07-08 20:09:42.749799] Epoch : 0194 Loss = 0.30076 Learning Rate = 0.07507 Final Accuracy = 0.992200017
[2020-07-08 20:09:52.113441] Epoch : 0195 Loss = 0.30068 Learning Rate = 0.07470 Final Accuracy = 0.992299974
[2020-07-08 20:10:01.703578] Epoch : 0196 Loss = 0.30063 Learning Rate = 0.07432 Final Accuracy = 0.992200017
[2020-07-08 20:10:11.288045] Epoch : 0197 Loss = 0.30056 Learning Rate = 0.07395 Final Accuracy = 0.992299974
[2020-07-08 20:10:20.847487] Epoch : 0198 Loss = 0.30043 Learning Rate = 0.07357 Final Accuracy = 0.992299974
[2020-07-08 20:10:30.427778] Epoch : 0199 Loss = 0.30021 Learning Rate = 0.07320 Final Accuracy = 0.992200017
[2020-07-08 20:10:39.990607] Epoch : 0200 Loss = 0.30039 Learning Rate = 0.07283 Final Accuracy = 0.992200017
[2020-07-08 20:10:49.549478] Epoch : 0201 Loss = 0.30046 Learning Rate = 0.07247 Final Accuracy = 0.992399991
[2020-07-08 20:10:59.122804] Epoch : 0202 Loss = 0.30001 Learning Rate = 0.07210 Final Accuracy = 0.992399991
[2020-07-08 20:11:08.698056] Epoch : 0203 Loss = 0.29997 Learning Rate = 0.07174 Final Accuracy = 0.992399991
[2020-07-08 20:11:18.273641] Epoch : 0204 Loss = 0.29996 Learning Rate = 0.07138 Final Accuracy = 0.992299974
[2020-07-08 20:11:27.845169] Epoch : 0205 Loss = 0.30000 Learning Rate = 0.07102 Final Accuracy = 0.992299974
[2020-07-08 20:11:37.199908] Epoch : 0206 Loss = 0.29975 Learning Rate = 0.07066 Final Accuracy = 0.992299974
[2020-07-08 20:11:46.543561] Epoch : 0207 Loss = 0.29974 Learning Rate = 0.07030 Final Accuracy = 0.992399991
[2020-07-08 20:11:55.932758] Epoch : 0208 Loss = 0.29982 Learning Rate = 0.06995 Final Accuracy = 0.992200017
[2020-07-08 20:12:05.306302] Epoch : 0209 Loss = 0.29972 Learning Rate = 0.06960 Final Accuracy = 0.992399991
[2020-07-08 20:12:14.874482] Epoch : 0210 Loss = 0.29959 Learning Rate = 0.06925 Final Accuracy = 0.992299974
[2020-07-08 20:12:24.436961] Epoch : 0211 Loss = 0.29943 Learning Rate = 0.06890 Final Accuracy = 0.992399991
[2020-07-08 20:12:34.004715] Epoch : 0212 Loss = 0.29938 Learning Rate = 0.06855 Final Accuracy = 0.992399991
[2020-07-08 20:12:43.576933] Epoch : 0213 Loss = 0.29928 Learning Rate = 0.06821 Final Accuracy = 0.992299974
[2020-07-08 20:12:53.144018] Epoch : 0214 Loss = 0.29933 Learning Rate = 0.06786 Final Accuracy = 0.992299974
[2020-07-08 20:13:02.710766] Epoch : 0215 Loss = 0.29927 Learning Rate = 0.06752 Final Accuracy = 0.992299974
[2020-07-08 20:13:12.271764] Epoch : 0216 Loss = 0.29905 Learning Rate = 0.06718 Final Accuracy = 0.992399991
[2020-07-08 20:13:21.836300] Epoch : 0217 Loss = 0.29919 Learning Rate = 0.06684 Final Accuracy = 0.992399991
[2020-07-08 20:13:31.413977] Epoch : 0218 Loss = 0.29903 Learning Rate = 0.06650 Final Accuracy = 0.992299974
[2020-07-08 20:13:40.988770] Epoch : 0219 Loss = 0.29883 Learning Rate = 0.06617 Final Accuracy = 0.992299974
[2020-07-08 20:13:50.564997] Epoch : 0220 Loss = 0.29894 Learning Rate = 0.06584 Final Accuracy = 0.992399991
[2020-07-08 20:14:00.144867] Epoch : 0221 Loss = 0.29889 Learning Rate = 0.06550 Final Accuracy = 0.992399991
[2020-07-08 20:14:09.707630] Epoch : 0222 Loss = 0.29880 Learning Rate = 0.06517 Final Accuracy = 0.992399991
[2020-07-08 20:14:19.271281] Epoch : 0223 Loss = 0.29856 Learning Rate = 0.06485 Final Accuracy = 0.992399991
[2020-07-08 20:14:28.728264] Epoch : 0224 Loss = 0.29852 Learning Rate = 0.06452 Final Accuracy = 0.992299974
[2020-07-08 20:14:38.126747] Epoch : 0225 Loss = 0.29859 Learning Rate = 0.06419 Final Accuracy = 0.992399991
[2020-07-08 20:14:47.510442] Epoch : 0226 Loss = 0.29850 Learning Rate = 0.06387 Final Accuracy = 0.992299974
[2020-07-08 20:14:56.894347] Epoch : 0227 Loss = 0.29844 Learning Rate = 0.06355 Final Accuracy = 0.992500007
[2020-07-08 20:15:06.261290] Epoch : 0228 Loss = 0.29853 Learning Rate = 0.06323 Final Accuracy = 0.992399991
[2020-07-08 20:15:15.644468] Epoch : 0229 Loss = 0.29831 Learning Rate = 0.06291 Final Accuracy = 0.992399991
[2020-07-08 20:15:25.018889] Epoch : 0230 Loss = 0.29830 Learning Rate = 0.06259 Final Accuracy = 0.992500007
[2020-07-08 20:15:34.390787] Epoch : 0231 Loss = 0.29825 Learning Rate = 0.06228 Final Accuracy = 0.992399991
[2020-07-08 20:15:43.768414] Epoch : 0232 Loss = 0.29810 Learning Rate = 0.06196 Final Accuracy = 0.992500007
[2020-07-08 20:15:53.153908] Epoch : 0233 Loss = 0.29810 Learning Rate = 0.06165 Final Accuracy = 0.992399991
[2020-07-08 20:16:02.539944] Epoch : 0234 Loss = 0.29803 Learning Rate = 0.06134 Final Accuracy = 0.992500007
[2020-07-08 20:16:11.902150] Epoch : 0235 Loss = 0.29804 Learning Rate = 0.06103 Final Accuracy = 0.992500007
[2020-07-08 20:16:21.275488] Epoch : 0236 Loss = 0.29783 Learning Rate = 0.06073 Final Accuracy = 0.992399991
[2020-07-08 20:16:30.666146] Epoch : 0237 Loss = 0.29789 Learning Rate = 0.06042 Final Accuracy = 0.992500007
[2020-07-08 20:16:40.027430] Epoch : 0238 Loss = 0.29782 Learning Rate = 0.06011 Final Accuracy = 0.992399991
[2020-07-08 20:16:49.395454] Epoch : 0239 Loss = 0.29773 Learning Rate = 0.05981 Final Accuracy = 0.992600024
[2020-07-08 20:16:58.782627] Epoch : 0240 Loss = 0.29778 Learning Rate = 0.05951 Final Accuracy = 0.992500007
[2020-07-08 20:17:08.180638] Epoch : 0241 Loss = 0.29771 Learning Rate = 0.05921 Final Accuracy = 0.992500007
[2020-07-08 20:17:17.561818] Epoch : 0242 Loss = 0.29754 Learning Rate = 0.05891 Final Accuracy = 0.992399991
[2020-07-08 20:17:26.938359] Epoch : 0243 Loss = 0.29751 Learning Rate = 0.05862 Final Accuracy = 0.992399991
[2020-07-08 20:17:36.333042] Epoch : 0244 Loss = 0.29759 Learning Rate = 0.05832 Final Accuracy = 0.992500007
[2020-07-08 20:17:45.722948] Epoch : 0245 Loss = 0.29745 Learning Rate = 0.05803 Final Accuracy = 0.992500007
[2020-07-08 20:17:55.121378] Epoch : 0246 Loss = 0.29743 Learning Rate = 0.05773 Final Accuracy = 0.992699981
[2020-07-08 20:18:04.505603] Epoch : 0247 Loss = 0.29732 Learning Rate = 0.05744 Final Accuracy = 0.992399991
[2020-07-08 20:18:13.882733] Epoch : 0248 Loss = 0.29731 Learning Rate = 0.05715 Final Accuracy = 0.992399991
[2020-07-08 20:18:23.260622] Epoch : 0249 Loss = 0.29727 Learning Rate = 0.05687 Final Accuracy = 0.992500007
[2020-07-08 20:18:32.648757] Epoch : 0250 Loss = 0.29719 Learning Rate = 0.05658 Final Accuracy = 0.992600024
[2020-07-08 20:18:42.014743] Epoch : 0251 Loss = 0.29713 Learning Rate = 0.05629 Final Accuracy = 0.992699981
[2020-07-08 20:18:51.404004] Epoch : 0252 Loss = 0.29715 Learning Rate = 0.05601 Final Accuracy = 0.992500007
[2020-07-08 20:19:00.797132] Epoch : 0253 Loss = 0.29706 Learning Rate = 0.05573 Final Accuracy = 0.992600024
[2020-07-08 20:19:10.158101] Epoch : 0254 Loss = 0.29702 Learning Rate = 0.05545 Final Accuracy = 0.992399991
[2020-07-08 20:19:19.535409] Epoch : 0255 Loss = 0.29707 Learning Rate = 0.05517 Final Accuracy = 0.992600024
[2020-07-08 20:19:28.899010] Epoch : 0256 Loss = 0.29699 Learning Rate = 0.05489 Final Accuracy = 0.992500007
[2020-07-08 20:19:38.348280] Epoch : 0257 Loss = 0.29693 Learning Rate = 0.05461 Final Accuracy = 0.992500007
[2020-07-08 20:19:48.212851] Epoch : 0258 Loss = 0.29683 Learning Rate = 0.05434 Final Accuracy = 0.992600024
[2020-07-08 20:19:57.639305] Epoch : 0259 Loss = 0.29681 Learning Rate = 0.05407 Final Accuracy = 0.992500007
[2020-07-08 20:20:07.237459] Epoch : 0260 Loss = 0.29678 Learning Rate = 0.05379 Final Accuracy = 0.992600024
[2020-07-08 20:20:16.834022] Epoch : 0261 Loss = 0.29669 Learning Rate = 0.05352 Final Accuracy = 0.992500007
[2020-07-08 20:20:26.392406] Epoch : 0262 Loss = 0.29671 Learning Rate = 0.05325 Final Accuracy = 0.992699981
[2020-07-08 20:20:35.949228] Epoch : 0263 Loss = 0.29666 Learning Rate = 0.05298 Final Accuracy = 0.992600024
[2020-07-08 20:20:45.490169] Epoch : 0264 Loss = 0.29662 Learning Rate = 0.05272 Final Accuracy = 0.992600024
[2020-07-08 20:20:55.027315] Epoch : 0265 Loss = 0.29657 Learning Rate = 0.05245 Final Accuracy = 0.992600024
[2020-07-08 20:21:04.574898] Epoch : 0266 Loss = 0.29651 Learning Rate = 0.05219 Final Accuracy = 0.992600024
[2020-07-08 20:21:14.125634] Epoch : 0267 Loss = 0.29653 Learning Rate = 0.05192 Final Accuracy = 0.992699981
[2020-07-08 20:21:23.674657] Epoch : 0268 Loss = 0.29644 Learning Rate = 0.05166 Final Accuracy = 0.992600024
[2020-07-08 20:21:33.225774] Epoch : 0269 Loss = 0.29644 Learning Rate = 0.05140 Final Accuracy = 0.992699981
[2020-07-08 20:21:42.769803] Epoch : 0270 Loss = 0.29639 Learning Rate = 0.05114 Final Accuracy = 0.992699981
[2020-07-08 20:21:52.332553] Epoch : 0271 Loss = 0.29636 Learning Rate = 0.05089 Final Accuracy = 0.992600024
[2020-07-08 20:22:01.882951] Epoch : 0272 Loss = 0.29631 Learning Rate = 0.05063 Final Accuracy = 0.992600024
[2020-07-08 20:22:11.382840] Epoch : 0273 Loss = 0.29626 Learning Rate = 0.05037 Final Accuracy = 0.992699981
[2020-07-08 20:22:20.806128] Epoch : 0274 Loss = 0.29627 Learning Rate = 0.05012 Final Accuracy = 0.992699981
[2020-07-08 20:22:30.208034] Epoch : 0275 Loss = 0.29619 Learning Rate = 0.04987 Final Accuracy = 0.992600024
[2020-07-08 20:22:39.771172] Epoch : 0276 Loss = 0.29621 Learning Rate = 0.04962 Final Accuracy = 0.992699981
[2020-07-08 20:22:49.323584] Epoch : 0277 Loss = 0.29613 Learning Rate = 0.04937 Final Accuracy = 0.992699981
[2020-07-08 20:22:58.871947] Epoch : 0278 Loss = 0.29612 Learning Rate = 0.04912 Final Accuracy = 0.992699981
[2020-07-08 20:23:08.417048] Epoch : 0279 Loss = 0.29607 Learning Rate = 0.04887 Final Accuracy = 0.992500007
[2020-07-08 20:23:17.978632] Epoch : 0280 Loss = 0.29605 Learning Rate = 0.04862 Final Accuracy = 0.992600024
[2020-07-08 20:23:27.522331] Epoch : 0281 Loss = 0.29602 Learning Rate = 0.04838 Final Accuracy = 0.992600024
[2020-07-08 20:23:37.083767] Epoch : 0282 Loss = 0.29600 Learning Rate = 0.04814 Final Accuracy = 0.992799997
[2020-07-08 20:23:46.637299] Epoch : 0283 Loss = 0.29595 Learning Rate = 0.04789 Final Accuracy = 0.992600024
[2020-07-08 20:23:56.195478] Epoch : 0284 Loss = 0.29594 Learning Rate = 0.04765 Final Accuracy = 0.992500007
[2020-07-08 20:24:05.737188] Epoch : 0285 Loss = 0.29590 Learning Rate = 0.04741 Final Accuracy = 0.992500007
[2020-07-08 20:24:15.273742] Epoch : 0286 Loss = 0.29586 Learning Rate = 0.04717 Final Accuracy = 0.992500007
[2020-07-08 20:24:24.826978] Epoch : 0287 Loss = 0.29586 Learning Rate = 0.04694 Final Accuracy = 0.992600024
[2020-07-08 20:24:34.380355] Epoch : 0288 Loss = 0.29582 Learning Rate = 0.04670 Final Accuracy = 0.992600024
[2020-07-08 20:24:43.924495] Epoch : 0289 Loss = 0.29577 Learning Rate = 0.04646 Final Accuracy = 0.992600024
[2020-07-08 20:24:53.476325] Epoch : 0290 Loss = 0.29575 Learning Rate = 0.04623 Final Accuracy = 0.992600024
[2020-07-08 20:25:03.018348] Epoch : 0291 Loss = 0.29571 Learning Rate = 0.04600 Final Accuracy = 0.992600024
[2020-07-08 20:25:12.550145] Epoch : 0292 Loss = 0.29569 Learning Rate = 0.04577 Final Accuracy = 0.992699981
[2020-07-08 20:25:22.097971] Epoch : 0293 Loss = 0.29566 Learning Rate = 0.04553 Final Accuracy = 0.992699981
[2020-07-08 20:25:31.633527] Epoch : 0294 Loss = 0.29564 Learning Rate = 0.04531 Final Accuracy = 0.992799997
[2020-07-08 20:25:41.177164] Epoch : 0295 Loss = 0.29561 Learning Rate = 0.04508 Final Accuracy = 0.992699981
[2020-07-08 20:25:50.718427] Epoch : 0296 Loss = 0.29560 Learning Rate = 0.04485 Final Accuracy = 0.992699981
[2020-07-08 20:26:00.271864] Epoch : 0297 Loss = 0.29556 Learning Rate = 0.04462 Final Accuracy = 0.992699981
[2020-07-08 20:26:09.809834] Epoch : 0298 Loss = 0.29553 Learning Rate = 0.04440 Final Accuracy = 0.992799997
[2020-07-08 20:26:19.354513] Epoch : 0299 Loss = 0.29551 Learning Rate = 0.04418 Final Accuracy = 0.992799997
[2020-07-08 20:26:28.930862] Epoch : 0300 Loss = 0.29548 Learning Rate = 0.04395 Final Accuracy = 0.992699981
[2020-07-08 20:26:38.522180] Epoch : 0301 Loss = 0.29546 Learning Rate = 0.04373 Final Accuracy = 0.992600024
[2020-07-08 20:26:48.086384] Epoch : 0302 Loss = 0.29542 Learning Rate = 0.04351 Final Accuracy = 0.992600024
[2020-07-08 20:26:57.471939] Epoch : 0303 Loss = 0.29540 Learning Rate = 0.04329 Final Accuracy = 0.992900014
[2020-07-08 20:27:06.855879] Epoch : 0304 Loss = 0.29538 Learning Rate = 0.04307 Final Accuracy = 0.992799997
[2020-07-08 20:27:16.253654] Epoch : 0305 Loss = 0.29534 Learning Rate = 0.04286 Final Accuracy = 0.992699981
[2020-07-08 20:27:25.783162] Epoch : 0306 Loss = 0.29533 Learning Rate = 0.04264 Final Accuracy = 0.992699981
[2020-07-08 20:27:35.315573] Epoch : 0307 Loss = 0.29529 Learning Rate = 0.04243 Final Accuracy = 0.992799997
[2020-07-08 20:27:44.849090] Epoch : 0308 Loss = 0.29527 Learning Rate = 0.04221 Final Accuracy = 0.992799997
[2020-07-08 20:27:54.388118] Epoch : 0309 Loss = 0.29526 Learning Rate = 0.04200 Final Accuracy = 0.992500007
[2020-07-08 20:28:03.927848] Epoch : 0310 Loss = 0.29522 Learning Rate = 0.04179 Final Accuracy = 0.992600024
[2020-07-08 20:28:13.469696] Epoch : 0311 Loss = 0.29521 Learning Rate = 0.04158 Final Accuracy = 0.992799997
[2020-07-08 20:28:23.015454] Epoch : 0312 Loss = 0.29518 Learning Rate = 0.04137 Final Accuracy = 0.992799997
[2020-07-08 20:28:32.556884] Epoch : 0313 Loss = 0.29515 Learning Rate = 0.04116 Final Accuracy = 0.992799997
[2020-07-08 20:28:42.108680] Epoch : 0314 Loss = 0.29513 Learning Rate = 0.04095 Final Accuracy = 0.992699981
[2020-07-08 20:28:51.648026] Epoch : 0315 Loss = 0.29511 Learning Rate = 0.04075 Final Accuracy = 0.992699981
[2020-07-08 20:29:01.189991] Epoch : 0316 Loss = 0.29509 Learning Rate = 0.04054 Final Accuracy = 0.992799997
[2020-07-08 20:29:10.732257] Epoch : 0317 Loss = 0.29507 Learning Rate = 0.04034 Final Accuracy = 0.992600024
[2020-07-08 20:29:20.268630] Epoch : 0318 Loss = 0.29505 Learning Rate = 0.04013 Final Accuracy = 0.992699981
[2020-07-08 20:29:29.797524] Epoch : 0319 Loss = 0.29502 Learning Rate = 0.03993 Final Accuracy = 0.992799997
[2020-07-08 20:29:39.328298] Epoch : 0320 Loss = 0.29500 Learning Rate = 0.03973 Final Accuracy = 0.992699981
[2020-07-08 20:29:48.880930] Epoch : 0321 Loss = 0.29497 Learning Rate = 0.03953 Final Accuracy = 0.992900014
[2020-07-08 20:29:58.434582] Epoch : 0322 Loss = 0.29495 Learning Rate = 0.03933 Final Accuracy = 0.992799997
[2020-07-08 20:30:07.973368] Epoch : 0323 Loss = 0.29493 Learning Rate = 0.03913 Final Accuracy = 0.992799997
[2020-07-08 20:30:17.520798] Epoch : 0324 Loss = 0.29491 Learning Rate = 0.03894 Final Accuracy = 0.992699981
[2020-07-08 20:30:27.050608] Epoch : 0325 Loss = 0.29488 Learning Rate = 0.03874 Final Accuracy = 0.992799997
[2020-07-08 20:30:36.596402] Epoch : 0326 Loss = 0.29487 Learning Rate = 0.03854 Final Accuracy = 0.992699981
[2020-07-08 20:30:46.139808] Epoch : 0327 Loss = 0.29484 Learning Rate = 0.03835 Final Accuracy = 0.992900014
[2020-07-08 20:30:55.683900] Epoch : 0328 Loss = 0.29482 Learning Rate = 0.03816 Final Accuracy = 0.992799997
[2020-07-08 20:31:05.214668] Epoch : 0329 Loss = 0.29480 Learning Rate = 0.03796 Final Accuracy = 0.992699981
[2020-07-08 20:31:14.741525] Epoch : 0330 Loss = 0.29478 Learning Rate = 0.03777 Final Accuracy = 0.992799997
[2020-07-08 20:31:24.261323] Epoch : 0331 Loss = 0.29476 Learning Rate = 0.03758 Final Accuracy = 0.992900014
[2020-07-08 20:31:33.789369] Epoch : 0332 Loss = 0.29474 Learning Rate = 0.03739 Final Accuracy = 0.992799997
[2020-07-08 20:31:43.327145] Epoch : 0333 Loss = 0.29472 Learning Rate = 0.03721 Final Accuracy = 0.992799997
[2020-07-08 20:31:52.889701] Epoch : 0334 Loss = 0.29470 Learning Rate = 0.03702 Final Accuracy = 0.992799997
[2020-07-08 20:32:02.423471] Epoch : 0335 Loss = 0.29468 Learning Rate = 0.03683 Final Accuracy = 0.992900014
[2020-07-08 20:32:11.963589] Epoch : 0336 Loss = 0.29466 Learning Rate = 0.03665 Final Accuracy = 0.992799997
[2020-07-08 20:32:21.494109] Epoch : 0337 Loss = 0.29464 Learning Rate = 0.03646 Final Accuracy = 0.992799997
[2020-07-08 20:32:31.029991] Epoch : 0338 Loss = 0.29462 Learning Rate = 0.03628 Final Accuracy = 0.992900014
[2020-07-08 20:32:40.558267] Epoch : 0339 Loss = 0.29461 Learning Rate = 0.03609 Final Accuracy = 0.992699981
[2020-07-08 20:32:50.094431] Epoch : 0340 Loss = 0.29459 Learning Rate = 0.03591 Final Accuracy = 0.992699981
[2020-07-08 20:32:59.621809] Epoch : 0341 Loss = 0.29456 Learning Rate = 0.03573 Final Accuracy = 0.992900014
[2020-07-08 20:33:09.149202] Epoch : 0342 Loss = 0.29454 Learning Rate = 0.03555 Final Accuracy = 0.992699981
[2020-07-08 20:33:18.685993] Epoch : 0343 Loss = 0.29453 Learning Rate = 0.03537 Final Accuracy = 0.992799997
[2020-07-08 20:33:28.219938] Epoch : 0344 Loss = 0.29451 Learning Rate = 0.03519 Final Accuracy = 0.992900014
[2020-07-08 20:33:37.750352] Epoch : 0345 Loss = 0.29449 Learning Rate = 0.03502 Final Accuracy = 0.992900014
[2020-07-08 20:33:47.288355] Epoch : 0346 Loss = 0.29447 Learning Rate = 0.03484 Final Accuracy = 0.992799997
[2020-07-08 20:33:56.826167] Epoch : 0347 Loss = 0.29445 Learning Rate = 0.03467 Final Accuracy = 0.992900014
[2020-07-08 20:34:06.364621] Epoch : 0348 Loss = 0.29443 Learning Rate = 0.03449 Final Accuracy = 0.992900014
[2020-07-08 20:34:15.903499] Epoch : 0349 Loss = 0.29441 Learning Rate = 0.03432 Final Accuracy = 0.992900014
[2020-07-08 20:34:25.453224] Epoch : 0350 Loss = 0.29440 Learning Rate = 0.03414 Final Accuracy = 0.992900014
[2020-07-08 20:34:35.003406] Epoch : 0351 Loss = 0.29438 Learning Rate = 0.03397 Final Accuracy = 0.992799997
[2020-07-08 20:34:44.534337] Epoch : 0352 Loss = 0.29436 Learning Rate = 0.03380 Final Accuracy = 0.992900014
[2020-07-08 20:34:54.076666] Epoch : 0353 Loss = 0.29434 Learning Rate = 0.03363 Final Accuracy = 0.992799997
[2020-07-08 20:35:03.610488] Epoch : 0354 Loss = 0.29433 Learning Rate = 0.03346 Final Accuracy = 0.992900014
[2020-07-08 20:35:13.101098] Epoch : 0355 Loss = 0.29431 Learning Rate = 0.03329 Final Accuracy = 0.992900014
[2020-07-08 20:35:22.568691] Epoch : 0356 Loss = 0.29430 Learning Rate = 0.03312 Final Accuracy = 0.992799997
[2020-07-08 20:35:32.102153] Epoch : 0357 Loss = 0.29428 Learning Rate = 0.03296 Final Accuracy = 0.992799997
[2020-07-08 20:35:41.632039] Epoch : 0358 Loss = 0.29426 Learning Rate = 0.03279 Final Accuracy = 0.992799997
